year,biome,country_of_production,product_type,forest_500_soy,zero_deforestation_paraguay_soy,department,district_of_export,exporter,exporter_group,country_of_destination,economic_bloc,volume,fob,land_use,soy_deforestation_5_year_total_exposure,department_trase_id,country_of_production_trase_id,country_of_destination_trase_id
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",,""NONE"",""ITAPUA"",""HOHENAU"",""CHS DE PARAGUAY SOCIEDAD DE RESPONSABILIDAD LIMITADA"",""CHS"",""RUSSIAN FEDERATION"",""RUSSIAN FEDERATION"",""2809.17"",""933671.1236426297"",""824.7852468065832"",""3.0900870000000005"",""PY-07"",""PY"",""RU"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",,""NONE"",""ITAPUA"",""HOHENAU"",""CHS DE PARAGUAY SOCIEDAD DE RESPONSABILIDAD LIMITADA"",""CHS"",""RUSSIAN FEDERATION"",""RUSSIAN FEDERATION"",""2809.17"",""933671.1236426297"",""824.7852468065832"",""3.0900870000000005"",""PY-07"",""PY"",""RU"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",,""NONE"",""ITAPUA"",""HOHENAU"",""CHS DE PARAGUAY SOCIEDAD DE RESPONSABILIDAD LIMITADA"",""CHS"",""RUSSIAN FEDERATION"",""RUSSIAN FEDERATION"",""2809.17"",""933671.1236426297"",""824.7852468065832"",""3.0900870000000005"",""PY-07"",""PY"",""RU"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",,""NONE"",""ITAPUA"",""HOHENAU"",""CHS DE PARAGUAY SOCIEDAD DE RESPONSABILIDAD LIMITADA"",""CHS"",""RUSSIAN FEDERATION"",""RUSSIAN FEDERATION"",""2809.17"",""933671.1236426297"",""824.7852468065832"",""3.0900870000000005"",""PY-07"",""PY"",""RU"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",,""NONE"",""ITAPUA"",""HOHENAU"",""CHS DE PARAGUAY SOCIEDAD DE RESPONSABILIDAD LIMITADA"",""CHS"",""RUSSIAN FEDERATION"",""RUSSIAN FEDERATION"",""2809.17"",""933671.1236426297"",""824.7852468065832"",""3.0900870000000005"",""PY-07"",""PY"",""RU"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",""4"",""NONE"",""ITAPUA"",""ENCARNACION"",""COFCO AGRI PARAGUAY S.A."",""COFCO"",""MEXICO"",""MEXICO"",""2800.54"",""1180737.1158668643"",""822.2514390697995"",""3.080594"",""PY-07"",""PY"",""MX"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",""4"",""NONE"",""ITAPUA"",""ENCARNACION"",""COFCO AGRI PARAGUAY S.A."",""COFCO"",""MEXICO"",""MEXICO"",""2800.54"",""1180737.115866864"",""822.2514390697995"",""3.080594"",""PY-07"",""PY"",""MX"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",""4"",""NONE"",""ITAPUA"",""ENCARNACION"",""COFCO AGRI PARAGUAY S.A."",""COFCO"",""MEXICO"",""MEXICO"",""2800.54"",""1180737.1158668643"",""822.2514390697995"",""3.080594"",""PY-07"",""PY"",""MX"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEAN CAKE"",""5"",""NONE"",""ITAPUA"",""VILLETA"",""ADM PARAGUAY"",""ADM"",""CHILE"",""CHILE"",""2790.25"",""998095.3073797277"",""819.2302476895557"",""3.069275"",""PY-07"",""PY"",""CL"""
"2017,""CHACO HUMEDO"",""PARAGUAY"",""SOYBEAN CAKE"",,""NONE"",""MISIONES"",""VILLETA"",""COMPANIA PARAGUAYA DE GRANOS"",""COMPANIA PARAGUAYA DE GRANOS"",""UNITED KINGDOM"",""EUROPEAN UNION"",""2787.23"",""914274.8291704834"",""1187.9969007848417"",""1.5329765000000002"",""PY-08"",""PY"",""GB"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",,""NONE"",""CANINDEYU"",""MARIANO ROQUE ALONSO"",""SODRUGESTVO PARAGUAY SA"",""SODRUGESTVO"",""TURKEY"",""TURKEY"",""2776.36"",""969448.6243822286"",""957.6732910634939"",""19.295702"",""PY-14"",""PY"",""TR"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEAN OIL"",,""NONE"",""CAAGUAZU"",""VILLETA"",""COMPANIA PARAGUAYA DE GRANOS"",""COMPANIA PARAGUAYA DE GRANOS"",""INDIA"",""INDIA"",""2775.9999999999995"",""1982669.7153165683"",""860.8610144258847"",""15.545599999999995"",""PY-05"",""PY"",""IN"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",,""NONE"",""ITAPUA"",""CAPITAN MEZA"",""TRANS AGRO SA"",""TRANS AGRO SA"",""GREECE"",""EUROPEAN UNION"",""2771.93"",""993051.9553984832"",""813.8514113352245"",""3.049123"",""PY-07"",""PY"",""GR"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",,""NONE"",""CAAGUAZU"",""CAPITAN MEZA"",""TRANS AGRO SA"",""TRANS AGRO SA"",""GREECE"",""EUROPEAN UNION"",""2771.92"",""993051.9553984831"",""859.5957720127518"",""15.522751999999997"",""PY-05"",""PY"",""GR"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",,""NONE"",""CAAGUAZU"",""CAPITAN MEZA"",""TRANS AGRO SA"",""TRANS AGRO SA"",""GREECE"",""EUROPEAN UNION"",""2771.92"",""993051.9553984831"",""859.5957720127518"",""15.522751999999997"",""PY-05"",""PY"",""GR"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",,""NONE"",""ITAPUA"",""CAPITAN MEZA"",""TRANS AGRO SA"",""TRANS AGRO SA"",""GREECE"",""EUROPEAN UNION"",""2771.92"",""993051.9553984831"",""813.8484752891795"",""3.049112"",""PY-07"",""PY"",""GR"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",,""NONE"",""ITAPUA"",""CAPITAN MEZA"",""TRANS AGRO SA"",""TRANS AGRO SA"",""GREECE"",""EUROPEAN UNION"",""2771.92"",""993051.9553984831"",""813.8484752891795"",""3.049112"",""PY-07"",""PY"",""GR"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEAN OIL"",,""NONE"",""SAN PEDRO"",""VILLETA"",""COMPANIA PARAGUAYA DE GRANOS"",""COMPANIA PARAGUAYA DE GRANOS"",""BANGLADESH"",""BANGLADESH"",""2747.3599999999997"",""1940201.7452790684"",""873.702323584946"",""88.32762399999999"",""PY-02"",""PY"",""BD"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",,""NONE"",""CANINDEYU"",""VILLETA"",""AGROFERTIL SA"",""AGROFERTIL SA"",""SPAIN"",""EUROPEAN UNION"",""2745.65"",""841761.9867078543"",""947.080231529226"",""19.0822675"",""PY-14"",""PY"",""ES"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEAN RESIDUE"",""5"",""NONE"",""SAN PEDRO"",""VILLETA"",""ADM PARAGUAY"",""ADM"",""URUGUAY"",""URUGUAY"",""2733.23"",""320277.2591793125"",""869.2087683784006"",""87.8733445"",""PY-02"",""PY"",""UY"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",""4"",""NONE"",""ITAPUA"",""VILLETA"",""COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA"",""COFCO"",""ARGENTINA"",""ARGENTINA"",""2727.44"",""944210.5048888474"",""800.7889424812837"",""3.0001840000000004"",""PY-07"",""PY"",""AR"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",""4"",""NONE"",""ALTO PARANA"",""VILLETA"",""COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA"",""COFCO"",""ARGENTINA"",""ARGENTINA"",""2727.44"",""944210.5048888475"",""933.0409318144881"",""5.591251999999999"",""PY-10"",""PY"",""AR"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",""4"",""NONE"",""ALTO PARANA"",""VILLETA"",""COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA"",""COFCO"",""ARGENTINA"",""ARGENTINA"",""2727.44"",""944210.5048888475"",""933.0409318144881"",""5.591251999999999"",""PY-10"",""PY"",""AR"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEAN OIL"",""5"",""COMPANY COMMITMENT"",""SAN PEDRO"",""VILLETA"",""BUNGE PARAGUAY SA"",""BUNGE"",""BANGLADESH"",""BANGLADESH"",""2721.9199999999996"",""1855592.5561859026"",""865.6120161217812"",""87.50972799999998"",""PY-02"",""PY"",""BD"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",""4"",""NONE"",""ITAPUA"",""VILLETA"",""COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA"",""COFCO"",""GREECE"",""EUROPEAN UNION"",""2716.33"",""1012240.3677595435"",""797.5269953253546"",""2.987963"",""PY-07"",""PY"",""GR"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",""4"",""NONE"",""ALTO PARANA"",""VILLETA"",""AMAGGI SOCIEDAD DE RESPONSABILIDAD LIMITADA"",""AMAGGI"",""GERMANY"",""EUROPEAN UNION"",""2712.71"",""981597.2947869934"",""928.0018868031854"",""5.561055499999999"",""PY-10"",""PY"",""DE"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",""5"",""NONE"",""ITAPUA"",""SAN JUAN DEL PARANA"",""ADM PARAGUAY"",""ADM"",""GERMANY"",""EUROPEAN UNION"",""2708.92"",""900047.9831807102"",""795.3513852060536"",""2.9798120000000003"",""PY-07"",""PY"",""DE"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEAN CAKE"",""5"",""COMPANY COMMITMENT"",""CANINDEYU"",""VILLETA"",""BUNGE PARAGUAY SA"",""BUNGE"",""SAUDI ARABIA"",""SAUDI ARABIA"",""2705.5"",""821203.2893025283"",""933.2309531084884"",""18.803224999999998"",""PY-14"",""PY"",""SA"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",,""UNKNOWN"",""ITAPUA"",""ÑACUNDAY"",""AGROTORO"",""AGROTORO"",""ARGENTINA"",""ARGENTINA"",""2696.99"",""927383.8806204691"",""791.8486822744395"",""2.966689"",""PY-07"",""PY"",""AR"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",""5"",""NONE"",""CANINDEYU"",""ASUNCION"",""MERCANTIL COMERCIAL (MERCO)"",""LOUIS DREYFUS"",""TUNISIA"",""TUNISIA"",""2677.2"",""919956.6240312698"",""923.4691952179061"",""18.60654"",""PY-14"",""PY"",""TN"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEAN CAKE"",,""NONE"",""CAAZAPA"",""VILLETA"",""COMPANIA PARAGUAYA DE GRANOS"",""COMPANIA PARAGUAYA DE GRANOS"",""UNITED KINGDOM"",""EUROPEAN UNION"",""2672.15"",""876526.30410354"",""844.3025120851971"",""15.49847"",""PY-06"",""PY"",""GB"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",""5"",""NONE"",""ITAPUA"",""VILLETA"",""MERCANTIL COMERCIAL (MERCO)"",""LOUIS DREYFUS"",""SPAIN"",""EUROPEAN UNION"",""2671.62"",""811709.0115029021"",""784.3999334584252"",""2.9387820000000002"",""PY-07"",""PY"",""ES"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",""5"",""NONE"",""ALTO PARANA"",""VILLETA"",""MERCANTIL COMERCIAL (MERCO)"",""LOUIS DREYFUS"",""SPAIN"",""EUROPEAN UNION"",""2670.54"",""811380.1713917834"",""913.5757817029388"",""5.474606999999999"",""PY-10"",""PY"",""ES"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",,""NONE"",""CAAZAPA"",""SAN ANTONIO"",""SODRUGESTVO PARAGUAY SA"",""SODRUGESTVO"",""TURKEY"",""TURKEY"",""2652.82"",""959819.8247355964"",""838.1949329602952"",""15.386356"",""PY-06"",""PY"",""TR"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEAN OIL"",""3"",""COMPANY COMMITMENT"",""CANINDEYU"",""VILLETA"",""CARGILL AGROPECUARIA SACI"",""CARGILL"",""INDIA"",""INDIA"",""2650.98"",""1790260.5169900968"",""914.4249092853596"",""18.424311"",""PY-14"",""PY"",""IN"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEAN CAKE"",""5"",""NONE"",""CAAGUAZU"",""VILLETA"",""ADM PARAGUAY"",""ADM"",""JAPAN"",""JAPAN"",""2646.21"",""783291.9110357864"",""820.6120407002597"",""14.818775999999998"",""PY-05"",""PY"",""JP"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",,""NONE"",""ALTO PARANA"",""SAN ANTONIO"",""SODRUGESTVO PARAGUAY SA"",""SODRUGESTVO"",""RUSSIAN FEDERATION"",""RUSSIAN FEDERATION"",""2628.03"",""942031.054536679"",""899.03336463366"",""5.3874615"",""PY-10"",""PY"",""RU"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEAN RESIDUE"",,""NONE"",""SAN PEDRO"",""ENCARNACION"",""COMPANIA PARAGUAYA DE GRANOS"",""COMPANIA PARAGUAYA DE GRANOS"",""URUGUAY"",""URUGUAY"",""2612.43"",""239593.0885905939"",""830.7925285375854"",""83.98962449999999"",""PY-02"",""PY"",""UY"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",""3"",""NONE"",""ALTO PARANA"",""SAN ANTONIO"",""VICENTIN PARAGUAY"",""VICENTIN PARAGUAY"",""ARGENTINA"",""ARGENTINA"",""2598.42"",""977386.4001249366"",""888.9039605070698"",""5.326760999999999"",""PY-10"",""PY"",""AR"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",,""NONE"",""ALTO PARANA"",""VILLETA"",""AGROFERTIL SA"",""AGROFERTIL SA"",""NETHERLANDS"",""EUROPEAN UNION"",""2591.99"",""903807.4240244906"",""886.7042959162566"",""5.313579499999999"",""PY-10"",""PY"",""NL"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",,""NONE"",""CAAGUAZU"",""CAPITAN MEZA"",""TRANS AGRO SA"",""TRANS AGRO SA"",""TUNISIA"",""TUNISIA"",""2585.36"",""835347.1946928626"",""801.7419424553696"",""14.478015999999998"",""PY-05"",""PY"",""TN"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",,""NONE"",""CAAGUAZU"",""CAPITAN MEZA"",""TRANS AGRO SA"",""TRANS AGRO SA"",""TUNISIA"",""TUNISIA"",""2585.36"",""835347.1946928626"",""801.7419424553696"",""14.478015999999998"",""PY-05"",""PY"",""TN"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",,""NONE"",""ITAPUA"",""CAPITAN MEZA"",""TRANS AGRO SA"",""TRANS AGRO SA"",""TUNISIA"",""TUNISIA"",""2585.36"",""835347.1946928626"",""759.0736002747675"",""2.8438960000000004"",""PY-07"",""PY"",""TN"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",,""NONE"",""ITAPUA"",""CAPITAN MEZA"",""TRANS AGRO SA"",""TRANS AGRO SA"",""TUNISIA"",""TUNISIA"",""2585.36"",""835347.1946928626"",""759.0736002747675"",""2.8438960000000004"",""PY-07"",""PY"",""TN"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",,""NONE"",""ITAPUA"",""CAPITAN MEZA"",""TRANS AGRO SA"",""TRANS AGRO SA"",""TUNISIA"",""TUNISIA"",""2585.3599999999997"",""835347.1946928627"",""759.0736002747673"",""2.843896"",""PY-07"",""PY"",""TN"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",""5"",""NONE"",""ALTO PARANA"",""VILLETA"",""ADM PARAGUAY"",""ADM"",""PERU"",""PERU"",""2575.91"",""892364.9593625"",""881.2034239690911"",""5.280615499999999"",""PY-10"",""PY"",""PE"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",""3"",""COMPANY COMMITMENT"",""ITAPUA"",""NATALIO"",""CARGILL AGROPECUARIA SACI"",""CARGILL"",""TURKEY"",""TURKEY"",""2572.62"",""970490.6370738676"",""755.3330776135131"",""2.829882"",""PY-07"",""PY"",""TR"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEAN RESIDUE"",""3"",""COMPANY COMMITMENT"",""ALTO PARANA"",""MINGA GUAZU"",""CARGILL AGROPECUARIA SACI"",""CARGILL"",""URUGUAY"",""URUGUAY"",""2570.7699999999995"",""210905.2651316608"",""879.4450606725468"",""5.2700784999999986"",""PY-10"",""PY"",""UY"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",,""UNKNOWN"",""ALTO PARANA"",""ÑACUNDAY"",""AGRO SILO SANTA CATALINA"",""AGRO SILO SANTA CATALINA"",""SENEGAL"",""SENEGAL"",""2565.05"",""965125.4423831879"",""877.4882828405952"",""5.2583525"",""PY-10"",""PY"",""SN"""
"2017,""CHACO HUMEDO"",""PARAGUAY"",""SOYBEAN CAKE"",""5"",""NONE"",""CONCEPCION"",""VILLETA"",""MERCANTIL COMERCIAL (MERCO)"",""LOUIS DREYFUS"",""CHILE"",""CHILE"",""2553.67"",""843408.2056582979"",""806.4985671908652"",""103.16826800000001"",""PY-01"",""PY"",""CL"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEAN CAKE"",""5"",""COMPANY COMMITMENT"",""SAN PEDRO"",""VILLETA"",""BUNGE PARAGUAY SA"",""BUNGE"",""JAPAN"",""JAPAN"",""2551.6"",""837079.6117209028"",""811.4476620680757"",""82.03393999999999"",""PY-02"",""PY"",""JP"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",,""NONE"",""ALTO PARANA"",""SAN ANTONIO"",""SODRUGESTVO PARAGUAY SA"",""SODRUGESTVO"",""TURKEY"",""TURKEY"",""2543.74"",""920355.9421036997"",""870.1982591344945"",""5.214666999999999"",""PY-10"",""PY"",""TR"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEAN CAKE"",""5"",""NONE"",""CAAZAPA"",""MARIANO ROQUE ALONSO"",""ADM PARAGUAY"",""ADM"",""MYANMAR"",""MYANMAR"",""2526.98"",""842239.020189623"",""798.4340557188225"",""14.656483999999999"",""PY-06"",""PY"",""MM"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",,""NONE"",""ITAPUA"",""HOHENAU"",""CHS DE PARAGUAY SOCIEDAD DE RESPONSABILIDAD LIMITADA"",""CHS"",""MEXICO"",""MEXICO"",""2510.24"",""891360.4844286878"",""737.0180223851735"",""2.7612639999999997"",""PY-07"",""PY"",""MX"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",""4"",""NONE"",""ITAPUA"",""VILLETA"",""AMAGGI SOCIEDAD DE RESPONSABILIDAD LIMITADA"",""AMAGGI"",""GERMANY"",""EUROPEAN UNION"",""2510.15"",""908301.9851585543"",""736.991597970769"",""2.761165"",""PY-07"",""PY"",""DE"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",,""NONE"",""ITAPUA"",""HOHENAU"",""CHS DE PARAGUAY SOCIEDAD DE RESPONSABILIDAD LIMITADA"",""CHS"",""TURKEY"",""TURKEY"",""2509.97"",""931631.9856980848"",""736.93874914196"",""2.760967"",""PY-07"",""PY"",""TR"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",""4"",""NONE"",""ALTO PARANA"",""VILLETA"",""AMAGGI SOCIEDAD DE RESPONSABILIDAD LIMITADA"",""AMAGGI"",""GERMANY"",""EUROPEAN UNION"",""2509.14"",""907934.0132357393"",""858.3618058153451"",""5.143736999999999"",""PY-10"",""PY"",""DE"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEAN CAKE"",""3"",""COMPANY COMMITMENT"",""CANINDEYU"",""CIUDAD DEL ESTE"",""CARGILL AGROPECUARIA SACI"",""CARGILL"",""PERU"",""PERU"",""2506.37"",""876552.0495674821"",""864.5433612798084"",""17.419271499999997"",""PY-14"",""PY"",""PE"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEAN OIL"",,""NONE"",""CAAZAPA"",""VILLETA"",""COMPANIA PARAGUAYA DE GRANOS"",""COMPANIA PARAGUAYA DE GRANOS"",""BANGLADESH"",""BANGLADESH"",""2468.6400000000003"",""1743375.788805702"",""780.0007310345607"",""14.318112000000001"",""PY-06"",""PY"",""BD"""
"2017,""CHACO HUMEDO"",""PARAGUAY"",""SOYBEAN CAKE"",""5"",""NONE"",""CONCEPCION"",""VILLETA"",""ADM PARAGUAY"",""ADM"",""INDONESIA"",""INDONESIA"",""2466.27"",""723741.7394874525"",""778.8959502620993"",""99.63730800000002"",""PY-01"",""PY"",""ID"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEAN CAKE"",""5"",""COMPANY COMMITMENT"",""CAAZAPA"",""VILLETA"",""BUNGE PARAGUAY SA"",""BUNGE"",""JAPAN"",""JAPAN"",""2456.16"",""805768.1937547275"",""776.0575035395384"",""14.245727999999998"",""PY-06"",""PY"",""JP"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEAN OIL"",""5"",""COMPANY COMMITMENT"",""CAAZAPA"",""VILLETA"",""BUNGE PARAGUAY SA"",""BUNGE"",""BANGLADESH"",""BANGLADESH"",""2445.79"",""1667349.8744210654"",""772.7809595392678"",""14.185581999999998"",""PY-06"",""PY"",""BD"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEAN OIL"",""3"",""COMPANY COMMITMENT"",""CAAGUAZU"",""VILLETA"",""CARGILL AGROPECUARIA SACI"",""CARGILL"",""INDIA"",""INDIA"",""2445.21"",""1775865.0661802152"",""758.2802453473769"",""13.693175999999998"",""PY-05"",""PY"",""IN"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",""3"",""COMPANY COMMITMENT"",""ITAPUA"",""NATALIO"",""CARGILL AGROPECUARIA SACI"",""CARGILL"",""ISRAEL"",""ISRAEL"",""2444.32"",""867634.5238198678"",""717.663606856925"",""2.6887520000000005"",""PY-07"",""PY"",""IL"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",""3"",""COMPANY COMMITMENT"",""ITAPUA"",""NATALIO"",""CARGILL AGROPECUARIA SACI"",""CARGILL"",""ISRAEL"",""ISRAEL"",""2444.32"",""867634.5238198678"",""717.663606856925"",""2.6887520000000005"",""PY-07"",""PY"",""IL"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",""3"",""COMPANY COMMITMENT"",""ITAPUA"",""NATALIO"",""CARGILL AGROPECUARIA SACI"",""CARGILL"",""ISRAEL"",""ISRAEL"",""2444.32"",""867634.5238198678"",""717.663606856925"",""2.6887520000000005"",""PY-07"",""PY"",""IL"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",""3"",""COMPANY COMMITMENT"",""ITAPUA"",""NATALIO"",""CARGILL AGROPECUARIA SACI"",""CARGILL"",""ISRAEL"",""ISRAEL"",""2444.32"",""867634.5238198678"",""717.663606856925"",""2.6887520000000005"",""PY-07"",""PY"",""IL"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",""3"",""COMPANY COMMITMENT"",""ITAPUA"",""NATALIO"",""CARGILL AGROPECUARIA SACI"",""CARGILL"",""ISRAEL"",""ISRAEL"",""2444.32"",""867634.5238198678"",""717.663606856925"",""2.6887520000000005"",""PY-07"",""PY"",""IL"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",""3"",""COMPANY COMMITMENT"",""ITAPUA"",""NATALIO"",""CARGILL AGROPECUARIA SACI"",""CARGILL"",""ISRAEL"",""ISRAEL"",""2444.3199999999997"",""867634.5238198678"",""717.6636068569248"",""2.688752"",""PY-07"",""PY"",""IL"""
"2017,""CHACO HUMEDO"",""PARAGUAY"",""SOYBEAN CAKE"",""5"",""COMPANY COMMITMENT"",""MISIONES"",""VILLETA"",""BUNGE PARAGUAY SA"",""BUNGE"",""SAUDI ARABIA"",""SAUDI ARABIA"",""2421.040000000001"",""734858.1216310035"",""1031.9162812814639"",""1.3315720000000006"",""PY-08"",""PY"",""SA"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",,""UNKNOWN"",""ITAPUA"",""ÑACUNDAY"",""AGRO SILO SANTA CATALINA"",""AGRO SILO SANTA CATALINA"",""TUNISIA"",""TUNISIA"",""2393.96"",""789910.8713634579"",""702.877678974604"",""2.633356"",""PY-07"",""PY"",""TN"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",,""UNKNOWN"",""ITAPUA"",""ÑACUNDAY"",""AGRO SILO SANTA CATALINA"",""AGRO SILO SANTA CATALINA"",""ISRAEL"",""ISRAEL"",""2389.64"",""762524.8554583688"",""701.6093070831895"",""2.628604"",""PY-07"",""PY"",""IL"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",,""NONE"",""ITAPUA"",""HOHENAU"",""CHS DE PARAGUAY SOCIEDAD DE RESPONSABILIDAD LIMITADA"",""CHS"",""RUSSIAN FEDERATION"",""RUSSIAN FEDERATION"",""2383.18"",""792085.6880862953"",""699.712621338158"",""2.621498"",""PY-07"",""PY"",""RU"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEAN CAKE"",""5"",""NONE"",""CAAGUAZU"",""MARIANO ROQUE ALONSO"",""ADM PARAGUAY"",""ADM"",""MYANMAR"",""MYANMAR"",""2376.94"",""792233.2195113596"",""737.1091425178181"",""13.310863999999999"",""PY-05"",""PY"",""MM"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",,""NONE"",""ITAPUA"",""SAN ANTONIO"",""SODRUGESTVO PARAGUAY SA"",""SODRUGESTVO"",""RUSSIAN FEDERATION"",""RUSSIAN FEDERATION"",""2376.52"",""851875.611467218"",""697.7572146722275"",""2.614172"",""PY-07"",""PY"",""RU"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",""3"",""COMPANY COMMITMENT"",""ITAPUA"",""ASUNCION"",""CARGILL AGROPECUARIA SACI"",""CARGILL"",""NETHERLANDS"",""EUROPEAN UNION"",""2375.22"",""926452.6693422125"",""697.3755286863852"",""2.612742"",""PY-07"",""PY"",""NL"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",""3"",""COMPANY COMMITMENT"",""CANINDEYU"",""ASUNCION"",""CARGILL AGROPECUARIA SACI"",""CARGILL"",""NETHERLANDS"",""EUROPEAN UNION"",""2375.22"",""926452.6693422125"",""819.3046846950077"",""16.507779"",""PY-14"",""PY"",""NL"""
"2017,""MATA ATLANTICA"",""PARAGUAY"",""SOYBEANS"",""3"",""COMPANY COMMITMENT"",""CANINDEYU"",""ASUNCION"",""CARGILL AGROPECUARIA SACI"",""CARGILL"",""NETHERLANDS"",""EUROPEAN UNION"",""2375.22"",""926452.6693422125"",""819.3046846950077"",""16.507779"",""PY-14"",""PY"",""NL"""
